"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","EMNT","EMXT","TAVG","TMAX","TMIN"
"USR0000CDIA","DIABLO GRANDE CALIFORNIA, CA US","37.3292","-121.2939","563.9","2005","30","104","61.6","71.1","52.2"
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2005","32","114","64.6","75.5","53.6"
"USC00049099","TWENTYNINE PALMS, CA US","34.128","-116.0369","602.0","2005","31",,,,"56.8"
"USR0000CRDR","READER RANCH CALIFORNIA, CA US","39.3036","-121.1172","599.8","2005","29","105","60.6","73.0","48.2"
"USR0000CTHS","THOUSAND OAKS CALIFORNIA, CA US","34.21","-118.87","242.3","2005","37","95","61.4","70.6","52.2"
"USR0000CBEA","BEAR PEAK CALIFORNIA, CA US","35.8842","-118.0517","2507.9","2005","14","85","47.0","54.6","39.4"
"USR0000CABS","ARBUCKLE BASIN CALIFORNIA, CA US","40.3983","-122.8333","579.1","2005",,,,,
"USR0000CSFD","SANTA FE DAM CALIFORNIA, CA US","34.1208","-117.9458","152.4","2005","41","106","67.0","80.5","53.5"
"USR0000CBDY","BRADLEY CALIFORNIA, CA US","35.8644","-120.8031","163.7","2005","21","112","62.5","80.8","44.1"
"USC00041244","BUTTONWILLOW, CA US","35.4028","-119.47","68.6","2005","28","106","64.6","77.7","51.6"
"USC00047902","SANTA BARBARA, CA US","34.4167","-119.6844","4.9","2005","35","98","62.1","70.2","53.9"
"USR0000CBEN","BENTON CALIFORNIA, CA US","37.8431","-118.4778","1661.2","2005","0","103","52.4","69.5","35.3"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2005",,,,,
"USC00042456","DOBBINS 1 S, CA US","39.3575","-121.2011","499.9","2005",,,,,
"USR0000CGOR","GORDON CALIFORNIA, CA US","40.7586","-120.8961","1889.8","2005",,,,,
"USC00044997","LIVERMORE, CA US","37.6922","-121.7691","146.3","2005","30","104","61.1","73.3","48.9"
"USC00043669","GROVELAND 2, CA US","37.8444","-120.2258","853.4","2005","19","101","55.5","69.4","41.5"
"USR0000CREA","REDDING AIRPORT CALIFORNIA, CA US","40.5158","-122.2906","152.4","2005","24","114","62.9","76.6","49.2"
"USR0000CWOF","WOFFORD HEIGHTS CALIFORNIA, CA US","35.7217","-118.4989","960.1","2005","25","108","60.6","73.9","47.3"
"USR0000CJUN","JUNIPER CREEK CALIFORNIA, CA US","41.3322","-120.4725","1332.6","2005","4","99","49.0","63.4","34.7"
"USR0000CJUL","JULIAN CALIFORNIA, CA US","33.0758","-116.5908","1292.4","2005","29","98","58.0","68.4","47.6"
"USR0000CGOO","GOOSE VALLEY CALIFORNIA, CA US","33.0736","-116.8458","466.3","2005",,,,,
"USR0000CLYT","LYTLE CREEK CALIFORNIA, CA US","34.2339","-117.4803","851.0","2005","30","107","62.3","74.9","49.7"
"USC00042574","DUNSMUIR TREATMENT PLANT, CA US","41.1833","-122.2736","661.4","2005","21","104","54.5","68.8","40.2"
"USR0000CSEC","SECRET TOWN CALIFORNIA, CA US","39.1836","-120.8847","861.4","2005","26","106","58.4","72.4","44.4"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","2005","26","101","57.8","70.6","44.9"
"USC00044523","KERN RIVER PH 3, CA US","35.7831","-118.4389","823.9","2005","24","108","61.0","76.8","45.2"
"USC00042467","DONNER MEMORIAL ST PARK, CA US","39.3239","-120.2331","1809.6","2005","2","93","44.3","59.4","29.2"
"USC00046943","PISMO BEACH, CA US","35.1597","-120.683","11.9","2005",,,,,
"USC00040161","ALTURAS, CA US","41.4901","-120.5437","1334.4","2005",,,,,
"USC00044647","LAGUNA BEACH, CA US","33.5453","-117.7813","13.4","2005","34","95","62.7","72.8","52.5"
"USC00047916","SANTA CRUZ, CA US","36.98785","-121.99952","21.3","2005","32","85","57.9","66.9","49.0"
"USC00046826","PETALUMA AIRPORT, CA US","38.2577","-122.6077","6.1","2005",,,,,
"USC00043551","GRANT GROVE, CA US","36.73751","-118.96197","2005.6","2005",,"88",,"56.9",
"USC00046940","PIRU 2 ESE, CA US","34.4061","-118.7569","217.0","2005",,,,,
"USC00044881","LEE VINING, CA US","37.9567","-119.1194","2071.7","2005","10","92","47.2","59.4","35.0"
"USR0000CUHL","UHL HOT SPRINGS, CA US","35.8889","-118.6333","1133.9","2005","26","102","57.6","69.7","45.4"
"USW00093210","OROVILLE MUNICIPAL AIRPORT, CA US","39.49","-121.61833","57.9","2005","31","107","62.7","74.0","51.4"
"USR0000CSDD","SADDLEBACK CALIFORNIA, CA US","39.6375","-120.8653","2033.0","2005","18","89","47.7","54.9","40.5"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2005",,,,,
"USR0000CSDC","SODA CREEK CALIFORNIA, CA US","39.425","-122.9772","540.4","2005",,,,,
"USR0000CBBR","BIG BAR CALIFORNIA, CA US","40.7333","-123.2333","457.2","2005","29","112","58.1","72.5","43.6"
"USC00044534","KETTLEMAN CITY, CA US","36.0067","-119.96","73.2","2005","26","108","64.3","77.4","51.1"
"USC00045866","MORRO BAY FIRE DEPARTMENT, CA US","35.367","-120.8447","36.0","2005","37","87","56.5","63.6","49.4"
"USW00093209","PASO ROBLES MUNICIPAL AIRPORT, CA US","35.6697","-120.6283","246.9","2005","25","106","60.5","76.4","44.6"
"USC00042598","EAGLE MOUNTAIN, CA US","33.8089","-115.4508","296.6","2005","38","116","73.0","83.0","63.0"
"USC00044412","JULIAN CDF, CA US","33.0763","-116.5925","1284.7","2005",,,,,
"USR0000CHOR","HORSE THIEF SPRINGS CALIFORNIA, CA US","35.7706","-115.9092","1524.0","2005","26","104","60.0","68.8","51.2"
"USC00045502","MECCA FIRE STATION, CA US","33.5697","-116.073","-55.8","2005","29","121","74.8","89.9","59.7"
"USC00041149","BUCKHORN, CA US","40.8669","-121.8463","1158.2","2005",,,,,
"USC00047807","SAN GREGORIO 2 SE, CA US","37.31167","-122.36167","83.8","2005","29","85","55.2","65.1","45.3"
"USC00042239","CUYAMACA, CA US","32.9897","-116.5872","1414.3","2005","16","97","54.2","66.6","41.8"
"USR0000CDGR","DEVILS GARDEN CALIFORNIA, CA US","41.53","-120.6714","1530.7","2005","6","95","48.3","60.1","36.5"
"USC00044890","LEMON COVE, CA US","36.3817","-119.0264","156.4","2005","31","109","64.5","78.7","50.4"
"USC00045983","MOUNT SHASTA, CA US","41.3218","-122.3173","1102.5","2005","13","98","50.0","63.3","36.7"
"USR0000CHOO","HOOPA CALIFORNIA, CA US","41.0478","-123.6714","114.3","2005","32","108","58.8","70.8","46.9"
"USW00093205","MARYSVILLE YUBA CO AIRPORT, CA US","39.1019","-121.5677","18.9","2005","26","109","61.6","74.6","48.6"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","35.23722","-120.64139","61.0","2005","32","100","59.5","71.0","48.1"
"USR0000CHOL","HORSE LAKE CALIFORNIA, CA US","40.6306","-120.5028","1554.5","2005","3","97","46.2","60.8","31.6"
"USS0020H12S","DISMAL SWAMP, CA US","41.99","-120.18","2243.3","2005","4","86","39.3","50.1","28.5"
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2005","37","99","61.7","73.6","49.7"
"USR0000CSCN","SCORPION CALIFORNIA, CA US","41.1117","-122.6967","1341.1","2005","22","102","55.1","67.6","42.6"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","38.0281","-122.7022","378.0","2005",,,,,
"USR0000CFIV","FIVE MILE CALIFORNIA, CA US","35.8717","-117.9183","1264.9","2005","30","107","64.6","73.8","55.4"
"USR0000CDES","DESCANSO CALIFORNIA, CA US","32.8569","-116.6222","1060.7","2005","26","103","59.8","74.5","45.1"
"USR0000CBAT","BATTERSON CALIFORNIA, CA US","37.2319","-119.5083","963.2","2005","28","104","60.5","72.3","48.7"
"USR0000CYOL","YOLLA BOLLA CALIFORNIA, CA US","40.3375","-123.0656","1378.8","2005","21","103","52.4","64.6","40.2"
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2005",,"90",,"58.9",
"USC00047933","SANTA MARGARITA BOOST, CA US","35.3741","-120.6375","349.9","2005",,,,,
"USC00043578","GRATON, CA US","38.4305","-122.8647","61.0","2005","26","102","57.5","72.1","43.0"
"USC00046602","PACOIMA DAM FC33A E, CA US","34.3294","-118.4005","472.4","2005",,,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2005",,,,,
"USC00043573","GRASS VALLEY NUMBER 2, CA US","39.2041","-121.068","731.5","2005",,,,,
"USR0000CLVR","LIVERMORE CALIFORNIA, CA US","37.7119","-121.8136","243.8","2005",,"105",,"72.2",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","36.5625","-117.4736","2097.0","2005","13","96","50.6","61.7","39.5"
"USR0000CRAV","RAVENDALE CALIFORNIA, CA US","40.7308","-120.3164","1614.8","2005","-7","96","46.8","60.4","33.3"
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","2005",,,,,
"USR0000CCDG","CEDAR GROVE CALIFORNIA, CA US","36.7878","-118.6561","1438.7","2005","12","99","52.9","69.3","36.5"
"USR0000CSBB","SANTA BARBARA ISLAND CALIFORNI, CA US","33.4833","-119.0333","53.6","2005","47","90","60.0","64.0","56.0"
"USW00024216","RED BLUFF MUNICIPAL AIRPORT, CA US","40.1519","-122.2536","107.6","2005","28","113","62.5","75.0","50.0"
"USW00023129","LONG BEACH DAUGHERTY AIRPORT, CA US","33.8116","-118.1463","9.4","2005","39","99","64.3","73.0","55.6"
"USW00023244","MOFFETT FEDERAL AIRFIELD, CA US","37.4058","-122.0481","11.9","2005","32","94","60.0","69.2","50.9"
"USW00024215","MOUNT SHASTA, CA US","41.3325","-122.33278","1077.5","2005","15","95","49.9","62.5","37.3"
"USW00024213","EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US","40.8097","-124.1602","6.1","2005","31","74","53.4","59.8","47.0"
"USC00041288","CALEXICO, CA US","32.6881","-115.4644","3.7","2005",,,,,
"USC00044555","KING CITY, CA US","36.2069","-121.1377","97.5","2005","27",,,,"46.2"
"USC00041048","BRAWLEY, CA US","32.9544","-115.5581","-30.5","2005",,,,,
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","32.9903","-116.0669","231.6","2005","46","121","77.6","86.8","68.4"
"USC00048917","THREE RIVERS EDISON PH 1, CA US","36.465","-118.8619","347.5","2005",,,,,
"USC00040192","ANAHEIM, CA US","33.8647","-117.8425","71.6","2005",,,,,
"USR0000CFIG","FIGUEROA CALIFORNIA, CA US","34.7331","-120.0067","975.4","2005","34","99","62.1","71.0","53.2"
"USR0000CBAC","BACKBONE CALIFORNIA, CA US","40.8892","-123.1422","1432.6","2005","23","100","53.1","63.3","43.0"
"USC00043463","GLENNVILLE, CA US","35.7269","-118.7006","957.1","2005","19",,,,"39.3"
"USC00045400","MATHER, CA US","37.885","-119.8561","1374.6","2005",,,,,
"USC00046610","PAICINES 4 W, CA US","36.715","-121.34917","275.8","2005",,,,,
"USC00047821","SAN JOSE, CA US","37.3497","-121.9033","20.4","2005","32","97","61.2","70.4","51.9"
"USC00042012","CORCORAN IRRIGATION DIST., CA US","36.0975","-119.5817","61.0","2005","26","106","64.6","77.8","51.3"
"USW00023130","VAN NUYS AIRPORT, CA US","34.20972","-118.48917","234.7","2005","38","103","65.1","76.3","53.8"
"USW00023254","CONCORD BUCHANAN FIELD, CA US","37.9917","-122.055","5.5","2005","32","104","61.0","72.3","49.7"
"USR0000CHLD","HOPLAND CALIFORNIA, CA US","39.0308","-123.0806","817.5","2005","32","98","57.6","66.3","49.0"
"USR0000CIND","INDIAN WELL CALIFORNIA, CA US","41.7417","-121.5383","1453.9","2005","13","99","49.7","61.9","37.5"
"USR0000CCAR","CARRIZO CALIFORNIA, CA US","35.0964","-119.7728","759.0","2005","32","105","62.7","73.3","52.1"
"USW00023259","MONTEREY PENINSUL AIRPORT, CA US","36.5881","-121.8453","50.3","2005","34","83","56.8","64.3","49.4"
"USR0000CCAT","CATHEYS VALLEY CALIFORNIA, CA US","37.4681","-120.1106","365.8","2005","32","106","63.2","74.3","52.1"
"USR0000CSAD","SADDLEBACK BUTTE CALIFORNIA, CA US","34.6847","-117.8208","789.4","2005","15","111","60.9","78.0","43.7"
"USW00023258","MODESTO CITY CO AIRPORT, CA US","37.6241","-120.9505","22.3","2005","30","107","63.0","74.9","51.0"
"USR0000CCAS","CASE SPRINGS CALIFORNIA, CA US","33.445","-117.4181","707.1","2005","36","96","62.6","70.7","54.5"
"USR0000CSAC","SACRAMENTO NWR CALIFORNIA, CA US","39.4172","-122.1825","36.6","2005","31","107","62.8","74.5","51.0"
"USW00023136","CAMARILLO AIRPORT, CA US","34.21667","-119.08333","23.5","2005","34","100","61.3","70.9","51.7"
"USW00023257","MERCED MUNICIPAL AIRPORT, CA US","37.28472","-120.51278","46.3","2005","28","107","62.2","75.1","49.2"
"USC00043357","GASQUET RANGER STATION, CA US","41.8452","-123.9647","118.0","2005",,,,,
"USC00047836","SAN JUAN CANYON, CA US","33.5319","-117.5525","114.3","2005",,,,,
"USC00047957","SANTA PAULA, CA US","34.3119","-119.13306","72.2","2005",,,,,
"USC00042147","CRESCENT CITY, CA US","41.7958","-124.2147","13.1","2005","28","81","52.7","59.9","45.4"
"USR0000CFHL","FORT HUNTER LIGGET CALIFORNIA, CA US","36.0117","-121.2417","335.3","2005","27","111","60.7","77.8","43.5"
"USC00046624","PALMDALE, CA US","34.5883","-118.0938","796.1","2005","25","109","62.8","76.6","49.0"
"USR0000CSAW","SAWYERS BAR CALIFORNIA, CA US","41.3003","-123.1322","668.1","2005","24","107","55.5","69.9","41.0"
"USC00046508","ORLEANS, CA US","41.3088","-123.5316","122.8","2005","27","101","57.6","69.0","46.1"
"USC00046506","ORLAND, CA US","39.7458","-122.1997","77.4","2005","29","105","62.7","74.9","50.6"
"USR0000CHLR","HOLLISTER CALIFORNIA, CA US","36.8422","-121.3622","123.1","2005","31","104","60.0","73.6","46.4"
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2005","37","101","63.2","75.4","51.0"
"USC00045890","MOUNTAIN PASS, CA US","35.47028","-115.54361","1441.7","2005",,,,,
"USC00045532","MERCED, CA US","37.2888","-120.5158","46.9","2005","23","108","63.5","77.3","49.7"
"USC00044683","LAKEHEAD, CA US","40.8988","-122.3913","426.1","2005",,,,,
"USR0000CSAU","SAUGUS CALIFORNIA, CA US","34.425","-118.525","442.0","2005","35","107","64.7","76.5","52.8"
"USR0000CLSF","LAS FLORES CALIFORNIA, CA US","33.2889","-117.4389","30.5","2005","37","98","63.0","72.4","53.5"
"USR0000CMTZ","MOUNT ZION CALIFORNIA, CA US","38.3894","-120.6511","902.2","2005","33","105","63.6","75.1","52.1"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","33.9839","-118.01","289.6","2005","42","101","65.6","76.5","54.8"
"USW00023225","BLUE CANYON AIRPORT, CA US","39.2774","-120.7102","1608.1","2005","23","87","50.8","56.9","44.6"
"USR0000CEEL","EEL RIVER CALIFORNIA, CA US","39.8333","-123.0833","457.2","2005","24","111","58.3","74.2","42.4"
"USC00043004","FELTON, CA US","37.05056","-122.075","121.9","2005","23","102","57.8","73.4","42.3"
"USC00047846","SAN LUIS DAM, CA US","37.05333","-121.05778","84.4","2005","34","108","64.0","75.2","52.9"
"USC00046635","PALM SPRINGS, CA US","33.8275","-116.5097","129.5","2005",,,,,
"USC00047965","SANTA ROSA, CA US","38.45579","-122.71335","50.6","2005","28","97","58.1","70.6","45.7"
"USR0000CCAN","CANBY CALIFORNIA, CA US","41.4342","-120.8678","1314.3","2005","-9","100","48.7","64.6","32.8"
"USR0000CCAM","CAMERON FIRE STATION CALIFORNI, CA US","32.7214","-116.4631","1049.4","2005","17","105","57.8","74.5","41.1"
"USR0000CCAA","CAHUILLA CALIFORNIA, CA US","32.9736","-115.1736","84.7","2005","36","119","76.7","90.6","62.9"
"USR0000CJOH","JOHNSONDALE CALIFORNIA, CA US","35.9717","-118.545","1432.6","2005","9","102","52.1","69.8","34.4"
"USR0000CWHT","WHITMORE CALIFORNIA, CA US","40.6194","-121.8994","736.7","2005","27","109","59.9","72.2","47.6"
"USC00044211","IDYLLWILD FIRE DEPARTMENT, CA US","33.7572","-116.7066","1639.8","2005",,,,,
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2005","33","96","60.2","70.0","50.4"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2005","32","92","57.8","65.8","49.8"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","2005","28","105","61.4","73.6","49.2"
"USW00023110","LEMOORE REEVES NAS, CA US","36.33333","-119.95","70.7","2005",,,,,
"USR0000CTAL","TALEGA CALIFORNIA, CA US","33.4781","-117.4858","366.7","2005","42","101","65.3","75.8","54.8"
"USW00023237","STOCKTON METROPOLITAN AIRPORT, CA US","37.8891","-121.2258","7.9","2005","26","108","63.0","76.2","49.7"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2005","38","89","58.6","65.8","51.5"
"USW00023233","SALINAS AIRPORT, CA US","36.6636","-121.6081","22.6","2005","31","92","58.1","67.5","48.7"
"USC00046646","PALO ALTO, CA US","37.4436","-122.1402","7.6","2005","31","94","58.5","69.2","47.8"
"USR0000CGHP","GRASSHOPPER CALIFORNIA, CA US","40.7817","-120.7844","1877.0","2005","5","93","44.3","57.1","31.5"
"USC00043491","GOLD RUN 2 SW, CA US","39.165","-120.8566","1011.9","2005",,,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2005","35","98","64.5","77.2","51.7"
"USC00045790","MONTEBELLO, CA US","34.0191","-118.1052","75.0","2005",,,,,
"USR0000CTAN","TANBARK CALIFORNIA, CA US","34.2069","-117.7606","792.5","2005","33","103","62.4","72.9","52.0"
"USC00043256","FRESNO 5 NE, CA US","36.7672","-119.7092","103.0","2005",,,,,
"USC00047731","SAN CLEMENTE DAM, CA US","36.4375","-121.7092","182.9","2005",,,,,
"USC00043134","FORESTHILL RANGER STATION, CA US","39.01","-120.8455","919.0","2005",,,,,
"USC00044223","IMPERIAL, CA US","32.8488","-115.5666","-19.5","2005","34","119","73.8","88.4","59.3"
"USC00045795","MONTEREY, CA US","36.59031","-121.9055","79.2","2005","35","83","56.4","63.6","49.1"
"USR0000CTAR","TARGET RANGE CALIFORNIA, CA US","33.3722","-117.3589","279.8","2005","42","104","63.8","72.7","54.8"
"USR0000CCOH","COHASSET CALIFORNIA, CA US","39.8717","-121.7689","528.2","2005","28","107","63.2","72.7","53.8"
"USW00023285","LIVERMORE MUNICIPAL AIRPORT, CA US","37.6927","-121.8144","119.8","2005","27","104","59.7","72.0","47.5"
"USR0000CCOL","COLLINS BALDY CALIFORNIA, CA US","41.775","-122.9503","1674.3","2005","18","89","47.9","56.0","39.8"
"USC00049490","WEAVERVILLE, CA US","40.7367","-122.9404","627.3","2005","24","106","54.6","69.7","39.5"
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2005","18","101","51.7","66.3","37.1"
"USC00048163","SHELTER COVE AVIATION, CA US","40.03306","-124.07278","75.0","2005","37",,,,"49.2"
"USW00023161","BARSTOW DAGGETT AIRPORT, CA US","34.8536","-116.7858","584.3","2005","28","117","67.4","81.2","53.6"
"USR0000CPHI","PINE HILLS CALIFORNIA, CA US","33.0164","-116.6339","0.0","2005","28","100","58.8","70.3","47.3"
"USR0000CSNL","SAN LUIS NWR CALIFORNIA, CA US","37.1822","-120.7939","19.8","2005",,,,,
"USR0000CSNR","SANTA RITA CALIFORNIA, CA US","36.3478","-120.5978","1524.0","2005","26","94","54.9","62.7","47.1"
"USW00024259","MONTAGUE SISKIYOU AIRPORT, CA US","41.78139","-122.46806","808.0","2005","12","103","51.1","65.8","36.4"
"USR0000CCOA","CORONA CALIFORNIA, CA US","33.8744","-117.5492","195.1","2005","36","105","66.7","79.2","54.2"
"USW00024257","REDDING MUNICIPAL AIRPORT, CA US","40.5175","-122.2986","151.5","2005","24","112","62.6","75.4","49.8"
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","34.3617","-118.4217","1219.2","2005","32","102","58.9","67.3","50.5"
"USR0000CMCB","MILL CREEK BDF CALIFORNIA, CA US","34.0836","-117.0347","899.2","2005","32","109","63.7","76.0","51.3"
"USR0000CPIE","PIERCE CALIFORNIA, CA US","40.2461","-120.6422","1737.4","2005","13","95","48.8","61.9","35.8"
"USC00040673","BEN LOMOND NUMBER 4, CA US","37.0855","-122.0797","128.0","2005","27","102","58.8","73.2","44.4"
"USR0000CCOU","CO LINE CALIFORNIA, CA US","39.0189","-122.4119","635.5","2005","30","110","61.5","73.3","49.7"
"USR0000CSOL","SOLDIER MOUNTAIN CALIFORNIA, CA US","40.9258","-121.5856","1130.8","2005","18","101","53.9","65.7","42.0"
"USR0000CPIH","PINEHURST CALIFORNIA, CA US","36.6853","-119.0","1237.5","2005","27","102","58.0","69.4","46.6"
