OBJECTID,STAT_CAUSE_DESCR,STATE,Date_Discovery,Date_Contained,FIRE_YEAR,FIRE_SIZE,LATITUDE,LONGITUDE,Duration
1213737,Lightning,WA,7/31/2010,8/3/2010,2010,0.5,46.43429,-121.19974,3
1213738,Lightning,WA,8/1/2010,8/1/2010,2010,0.1,46.06243,-121.41862,0
1213739,Lightning,WA,8/1/2010,8/1/2010,2010,0.2,46.23976,-121.3482,0
1213740,Lightning,WA,8/1/2010,8/1/2010,2010,0.2,46.25161,-121.33497,0
1213741,Lightning,WA,8/1/2010,8/1/2010,2010,0.1,46.12931,-121.332,0
1213742,Debris Burning,WA,8/5/2010,8/5/2010,2010,3.3,46.32916,-120.71359,0
1213743,Miscellaneous,WA,8/5/2010,8/5/2010,2010,1,46.35738,-120.31985,0
1213744,Arson,WA,8/9/2010,8/9/2010,2010,0.5,46.42381,-120.35662,0
1213745,Lightning,WA,8/9/2010,8/10/2010,2010,0.2,46.13321,-121.4493,1
1213746,Debris Burning,WA,8/12/2010,8/12/2010,2010,2.1,46.40721,-120.54109,0
1213747,Miscellaneous,WA,8/14/2010,8/14/2010,2010,1.5,46.39279,-120.35292,0
1213748,Lightning,WA,8/16/2010,8/18/2010,2010,0.2,46.41233,-121.19512,2
1213749,Arson,WA,8/16/2010,8/16/2010,2010,1,46.42888,-120.35692,0
1213750,Miscellaneous,WA,8/17/2010,8/17/2010,2010,0.2,45.8568,-120.7883,0
1213751,Lightning,WA,8/20/2010,8/22/2010,2010,1,46.26178,-121.32445,2
1213752,Arson,WA,8/21/2010,8/21/2010,2010,0.1,46.42529,-120.35695,0
1213753,Miscellaneous,WA,8/25/2010,8/25/2010,2010,0.5,45.9875,-120.6513,0
1213754,Miscellaneous,WA,9/4/2010,9/4/2010,2010,10,46.40621,-120.35689,0
1213755,Smoking,WA,9/7/2010,9/8/2010,2010,0.1,46.10338,-121.128,1
1213756,Debris Burning,WA,9/8/2010,9/8/2010,2010,0.2,46.42351,-120.35727,0
1213757,Debris Burning,WA,10/19/2010,10/19/2010,2010,4,46.40111,-120.39739,0
1218795,Campfire,WA,4/26/2010,4/26/2010,2010,8.3,48.8906,-117.5636,0
1218796,Equipment Use,WA,6/12/2010,6/13/2010,2010,194,46.365,-118.92,1
1218797,Powerline,WA,6/27/2010,6/27/2010,2010,0.5,47.3856,-117.8267,0
1218798,Missing/Undefined,WA,7/3/2010,7/3/2010,2010,0.1,46.8325,-120.4567,0
1218799,Fireworks,WA,7/8/2010,7/8/2010,2010,0.5,46.8575,-120.4858,0
1218800,Miscellaneous,WA,7/10/2010,7/10/2010,2010,2,47.3611,-117.8542,0
1218801,Equipment Use,WA,7/14/2010,7/15/2010,2010,3000,47.3694,-118.6667,1
1218802,Miscellaneous,WA,7/18/2010,7/22/2010,2010,5834,46.6539,-120.7539,4
1218803,Miscellaneous,WA,7/22/2010,7/24/2010,2010,115,47.5375,-120.2692,2
1218804,Lightning,WA,7/22/2010,7/22/2010,2010,0.1,48.8586,-117.4,0
1218805,Lightning,WA,8/1/2010,8/2/2010,2010,0.1,48.9056,-118.5569,1
1218806,Lightning,WA,8/3/2010,8/3/2010,2010,0.1,48.4464,-119.6711,0
1218807,Lightning,WA,8/3/2010,8/4/2010,2010,0.5,48.5492,-119.5142,1
1218808,Lightning,WA,8/3/2010,8/4/2010,2010,0.1,48.6758,-119.4383,1
1218809,Lightning,WA,8/4/2010,8/5/2010,2010,3,48.6786,-119.4278,1
1218810,Equipment Use,WA,8/6/2010,8/9/2010,2010,91,46.3547,-118.915,3
1218811,Lightning,WA,8/17/2010,8/21/2010,2010,105,45.9208,-120.565,4
1218812,Missing/Undefined,WA,9/10/2010,9/14/2010,2010,7693,47.2828,-119.9078,4
1218813,Lightning,WA,9/19/2010,9/20/2010,2010,0.1,48.6486,-119.4564,1
1219574,Debris Burning,WA,3/23/2010,3/23/2010,2010,0.7,48.6925,-118.0136,0
1219575,Debris Burning,WA,5/3/2010,5/3/2010,2010,0.3,48.4758,-118.1886,0
1219576,Campfire,WA,7/8/2010,7/8/2010,2010,0.1,48.7028,-118.0233,0
1219577,Arson,WA,7/28/2010,7/28/2010,2010,0.1,48.6194,-118.0725,0
1219578,Fireworks,WA,8/21/2010,8/21/2010,2010,0.3,48.615561,-118.079483,0
1219579,Campfire,WA,9/13/2010,9/13/2010,2010,0.1,48.795497,-118.000488,0
1219580,Lightning,WA,7/20/2010,8/18/2010,2010,0.1,48.6842,-121.1275,29
1219581,Lightning,WA,7/29/2010,9/14/2010,2010,3700,48.3961,-120.7967,47
1219582,Campfire,WA,8/13/2010,8/13/2010,2010,0.1,48.6633,-121.25,0
1219583,Lightning,WA,8/13/2010,8/18/2010,2010,0.1,48.2817,-120.5972,5
1219584,Campfire,WA,6/19/2010,6/19/2010,2010,0.1,47.9231,-124.6397,0
1219585,Campfire,WA,7/4/2010,7/4/2010,2010,0.1,48.0656,-123.5769,0
1219586,Campfire,WA,7/20/2010,7/20/2010,2010,0.1,47.9219,-124.6383,0
1219587,Campfire,WA,7/25/2010,7/25/2010,2010,0.1,47.6044,-124.3742,0
1219588,Campfire,WA,8/3/2010,8/3/2010,2010,0.1,47.9186,-124.6086,0
1219589,Lightning,WA,8/6/2010,10/13/2010,2010,385,47.6225,-123.3078,68
1219590,Lightning,WA,8/17/2010,10/14/2010,2010,0.2,47.6786,-123.3694,58
1219591,Campfire,WA,8/19/2010,8/20/2010,2010,0.1,47.5961,-123.5408,1
1219592,Campfire,WA,8/21/2010,8/21/2010,2010,0.1,47.9778,-123.6925,0
1219593,Campfire,WA,8/27/2010,8/27/2010,2010,0.1,47.5142,-123.3294,0
1219594,Miscellaneous,WA,8/30/2010,10/14/2010,2010,5,47.8544,-123.5353,45
1219595,Campfire,WA,6/29/2009,6/30/2009,2009,0.1,48.456183,-123.002061,1
1219596,Campfire,WA,6/29/2009,6/30/2009,2009,0.1,48.4564,-123.0064,1
1219597,Campfire,WA,8/31/2009,9/1/2009,2009,0.1,48.4561,-123.004711,1
1220264,Missing/Undefined,WA,6/4/2010,6/4/2010,2010,0.2,46.97444444,-119.3441667,0
1220265,Miscellaneous,WA,6/19/2010,6/19/2010,2010,400,46.94416667,-119.1516667,0
1220266,Miscellaneous,WA,6/22/2010,6/22/2010,2010,5,46.81583333,-119.4569444,0
1220267,Lightning,WA,5/19/2010,5/20/2010,2010,1,46.74395,-119.36201,1
1220268,Lightning,WA,7/31/2010,8/3/2010,2010,1,46.76472222,-119.4733333,3
1220269,Lightning,WA,7/31/2010,7/31/2010,2010,0.4,46.52694444,-119.7536111,0
1220270,Lightning,WA,7/31/2010,8/3/2010,2010,0.4,46.46527778,-119.7588889,3
1220271,Lightning,WA,8/2/2010,8/2/2010,2010,0.1,46.56277778,-119.8130556,0
1220272,Railroad,WA,11/16/2010,11/16/2010,2010,0.3,46.74388889,-119.4177778,0
1220273,Lightning,WA,7/20/2010,7/20/2010,2010,0.1,48.5328,-117.6212,0
1220274,Lightning,WA,7/31/2010,7/31/2010,2010,0.1,48.3896,-117.7304,0
1220275,Lightning,WA,8/22/2010,8/22/2010,2010,0.1,48.512,-117.6568,0
1220276,Lightning,WA,8/4/2010,8/4/2010,2010,0.1,48.5329,-117.7446,0
1220277,Lightning,WA,7/31/2010,7/31/2010,2010,0.1,48.45277778,-117.6861111,0
1220278,Lightning,WA,7/31/2010,7/31/2010,2010,0.1,48.49055556,-117.6561111,0
1220279,Lightning,WA,7/31/2010,7/31/2010,2010,0.1,48.49083333,-117.6813889,0
1220280,Lightning,WA,8/15/2010,8/16/2010,2010,0.5,48.49055556,-117.6561111,1
1220281,Lightning,WA,8/26/2010,9/7/2010,2010,989,48.42916667,-117.7958333,12
1220282,Lightning,WA,5/11/2010,5/11/2010,2010,5,46.38777778,-119.4308333,0
1220283,Railroad,WA,5/17/2010,5/17/2010,2010,1,46.15361111,-118.9147222,0
1220284,Miscellaneous,WA,6/23/2010,6/26/2010,2010,100,46.76361111,-119.2944444,3
1220285,Miscellaneous,WA,7/1/2010,7/1/2010,2010,0.1,46.13388889,-118.915,0
1220286,Miscellaneous,WA,7/6/2010,7/6/2010,2010,0.1,46.18138889,-118.9752778,0
1220287,Miscellaneous,WA,7/4/2010,7/4/2010,2010,1,46.895,-119.2019444,0
1220288,Miscellaneous,WA,7/12/2010,7/14/2010,2010,0.2,46.96361111,-119.4494444,2
1220289,Miscellaneous,WA,7/13/2010,7/14/2010,2010,0.2,46.94833333,-119.26,1
1220290,Missing/Undefined,WA,7/14/2010,7/15/2010,2010,0.2,46.84666667,-119.6061111,1
1220291,Miscellaneous,WA,7/26/2010,7/26/2010,2010,5,46.17611111,-118.9261111,0
1220292,Lightning,WA,7/31/2010,7/31/2010,2010,1,46.4625,-119.8327778,0
1220293,Lightning,WA,7/31/2010,7/31/2010,2010,0.1,46.08083333,-118.9072222,0
1220294,Missing/Undefined,WA,8/11/2010,8/11/2010,2010,1,46.97166667,-119.3655556,0
1220295,Miscellaneous,WA,8/12/2010,8/12/2010,2010,0.2,46.88305556,-119.3455556,0
1220296,Missing/Undefined,WA,8/8/2010,8/8/2010,2010,1000,46.8625,-119.5141667,0
1220298,Miscellaneous,WA,8/18/2010,8/18/2010,2010,0.2,46.86833333,-119.5027778,0
1220299,Missing/Undefined,WA,8/14/2010,8/14/2010,2010,50,46.8625,-119.5141667,0
1220300,Miscellaneous,WA,11/1/2010,11/2/2010,2010,0.5,46.85055556,-119.4405556,1
1220301,Miscellaneous,WA,5/31/2010,6/2/2010,2010,3,46.14305556,-118.9363889,2
1220303,Lightning,WA,7/31/2010,8/1/2010,2010,2755,46.005,-118.9572222,1
1220304,Missing/Undefined,WA,8/11/2010,8/11/2010,2010,0.1,46.17305556,-118.9811111,0
1220305,Miscellaneous,WA,8/13/2010,8/13/2010,2010,1,46.18527778,-118.9291667,0
1220306,Miscellaneous,WA,8/13/2010,8/13/2010,2010,2,46.19222222,-118.93,0
1220307,Miscellaneous,WA,8/13/2010,8/13/2010,2010,2,46.20333333,-118.9211111,0
1220308,Lightning,WA,8/21/2010,8/22/2010,2010,2,46.69388889,-119.7266667,1
1220309,Miscellaneous,WA,9/2/2010,9/2/2010,2010,0.1,45.94333333,-119.5363889,0
1220310,Miscellaneous,WA,9/11/2010,9/11/2010,2010,100,46.0675,-118.8441667,0
1220311,Debris Burning,WA,8/30/2010,8/30/2010,2010,0.1,46.31777778,-120.5569444,0
1279696,Debris Burning,WA,8/22/2009,9/3/2009,2009,1.5,46.99417,-122.70423,12
1279697,Smoking,WA,8/1/2009,8/2/2009,2009,0.5,45.66258,-122.67461,1
1279698,Smoking,WA,8/22/2009,8/27/2009,2009,1,46.46948,-122.16502,5
1279699,Lightning,WA,9/2/2009,9/12/2009,2009,0.2,48.6762,-119.7229,10
1279700,Campfire,WA,8/22/2009,8/25/2009,2009,0.1,46.784564,-122.18209,3
1279701,Miscellaneous,WA,8/23/2009,8/28/2009,2009,0.1,46.813482,-122.140203,5
1279702,Smoking,WA,9/2/2009,9/6/2009,2009,0.08,47.222546,-123.08716,4
1279703,Campfire,WA,8/27/2009,9/2/2009,2009,0.1,47.92955,-122.37429,6
1279704,Lightning,WA,9/3/2009,9/10/2009,2009,0.1,48.1682,-120.1024,7
1279705,Lightning,WA,9/1/2009,9/12/2009,2009,0.1,48.2019,-117.5318,11
1279706,Miscellaneous,WA,9/2/2009,9/8/2009,2009,0.2,48.1307,-117.2298,6
1279707,Lightning,WA,9/1/2009,9/12/2009,2009,2.4,48.1893,-117.5344,11
1279708,Lightning,WA,9/1/2009,9/9/2009,2009,0.4,48.3364,-117.715,8
1279709,Campfire,WA,8/30/2009,9/1/2009,2009,0.01,46.78303,-122.09501,2
1279710,Lightning,WA,9/1/2009,9/10/2009,2009,0.25,48.708,-117.9005,9
1284304,Lightning,WA,9/1/2009,9/9/2009,2009,0.1,48.3659,-117.7156,8
1284305,Miscellaneous,WA,9/1/2009,9/9/2009,2009,0.1,47.7538,-117.6795,8
1284306,Campfire,WA,9/3/2009,9/21/2009,2009,0.1,47.7822,-117.486,18
1284307,Lightning,WA,9/1/2009,9/8/2009,2009,1,48.0711,-117.4476,7
1284308,Lightning,WA,9/1/2009,9/17/2009,2009,1,48.0858,-117.4691,16
1284309,Smoking,WA,9/2/2009,9/12/2009,2009,2.8,47.6061,-117.4648,10
1284310,Powerline,WA,9/3/2009,9/18/2009,2009,1,48.0413,-117.2518,15
1284311,Smoking,WA,8/29/2009,9/9/2009,2009,0.5,48.71286,-122.15611,11
1284312,Miscellaneous,WA,9/3/2009,9/12/2009,2009,0.2,47.9691,-117.3821,9
1284313,Fireworks,WA,8/2/2009,8/6/2009,2009,0.4,46.04884,-122.81802,4
1284314,Campfire,WA,8/30/2009,9/13/2009,2009,2,47.842052,-121.530721,14
1284315,Miscellaneous,WA,9/4/2009,9/21/2009,2009,0.5,47.6377,-117.465,17
1284316,Children,WA,8/9/2009,8/9/2009,2009,0.01,46.00192,-122.83097,0
1284317,Lightning,WA,9/3/2009,9/26/2009,2009,0.2,48.9995,-119.2883,23
1284318,Campfire,WA,8/12/2009,8/13/2009,2009,0.1,45.67415,-122.26774,1
1284319,Arson,WA,8/22/2009,8/22/2009,2009,0.1,46.38552,-122.92017,0
1284320,Campfire,WA,8/18/2009,8/19/2009,2009,0.1,45.69243,-122.2885,1
1284321,Powerline,WA,8/3/2009,9/23/2009,2009,0.75,47.003066,-122.749134,51
1284322,Structure,WA,7/25/2009,7/31/2009,2009,0.1,46.95804,-122.60331,6
1284323,Powerline,WA,9/6/2009,9/12/2009,2009,0.01,48.4938,-117.2728,6
1284324,Lightning,WA,9/1/2009,9/4/2009,2009,0.1,48.7643,-118.9639,3
1284325,Lightning,WA,9/1/2009,9/5/2009,2009,0.1,48.6292,-118.6238,4
1284326,Lightning,WA,9/3/2009,9/6/2009,2009,0.4,47.41827,-120.5813,3
1284327,Campfire,WA,9/3/2009,9/4/2009,2009,0.1,47.29565,-120.30572,1
1284328,Lightning,WA,9/6/2009,9/9/2009,2009,0.1,48.2285,-118.1146,3
1284329,Campfire,WA,8/9/2009,8/9/2009,2009,0.1,46.90176,-122.76914,0
1284330,Powerline,WA,9/6/2009,9/10/2009,2009,0.01,48.3299,-117.8398,4
1284331,Debris Burning,WA,7/21/2009,7/22/2009,2009,0.1,46.83071,-122.46805,1
1284332,Miscellaneous,WA,7/18/2009,7/18/2009,2009,0.1,46.1577,-122.90099,0
1284333,Powerline,WA,9/6/2009,9/9/2009,2009,0.01,48.0557,-117.2517,3
1284334,Campfire,WA,7/25/2009,7/25/2009,2009,0.1,46.10345,-122.32612,0
1284335,Lightning,WA,9/6/2009,9/9/2009,2009,0.1,48.1132,-118.1687,3
1284336,Arson,WA,7/28/2009,9/15/2009,2009,0.16,46.003654,-122.815036,49
1284337,Powerline,WA,9/6/2009,9/9/2009,2009,0.01,48.5317,-117.6228,3
1284338,Miscellaneous,WA,7/28/2009,8/3/2009,2009,0.1,46.21914,-122.84221,6
1284339,Miscellaneous,WA,7/29/2009,8/3/2009,2009,0.1,46.21205,-122.84747,5
1284340,Powerline,WA,9/3/2009,11/25/2009,2009,8.8,48.4847,-117.9585,83
1284341,Lightning,WA,9/3/2009,9/12/2009,2009,0.1,48.5642,-119.5743,9
1284342,Lightning,WA,9/6/2009,9/7/2009,2009,0.01,48.6974,-119.6414,1
1284343,Lightning,WA,9/6/2009,9/11/2009,2009,0.1,48.2302,-119.9466,5
1284344,Miscellaneous,WA,7/22/2009,8/5/2009,2009,0.25,46.08206,-122.02061,14
1284345,Miscellaneous,WA,9/7/2009,9/13/2009,2009,0.1,47.8408,-117.8098,6
1284346,Miscellaneous,WA,7/14/2009,8/2/2009,2009,0.25,46.79793,-122.87399,19
1284347,Miscellaneous,WA,7/18/2009,7/22/2009,2009,0.1,46.8599,-122.55337,4
1284348,Miscellaneous,WA,7/21/2009,8/15/2009,2009,0.72,46.85251,-122.66905,25
1284349,Campfire,WA,8/11/2009,8/14/2009,2009,0.1,45.70314,-122.28328,3
1284350,Debris Burning,WA,8/13/2009,8/18/2009,2009,0.1,45.73551,-122.42678,5
1284351,Debris Burning,WA,8/17/2009,8/18/2009,2009,0.1,46.73329,-123.26938,1
1284352,Children,WA,9/4/2009,9/25/2009,2009,0.25,46.15742,-122.83997,21
1284353,Structure,WA,8/22/2009,8/25/2009,2009,0.2,46.21205,-122.81647,3
1284354,Miscellaneous,WA,8/20/2009,8/25/2009,2009,1.5,46.06048,-122.22836,5
1284355,Powerline,WA,9/7/2009,9/11/2009,2009,0.1,48.8938,-117.8008,4
1284356,Campfire,WA,9/1/2009,9/26/2009,2009,2,48.5764,-118.9898,25
1284357,Lightning,WA,9/6/2009,9/8/2009,2009,0.01,48.0094,-118.268,2
1284358,Lightning,WA,9/3/2009,9/15/2009,2009,0.25,46.23659,-122.69689,12
1284359,Lightning,WA,9/6/2009,9/8/2009,2009,0.01,48.6399,-119.1774,2
1284360,Smoking,WA,9/2/2009,9/2/2009,2009,0.1,46.04536,-122.78146,0
1284361,Campfire,WA,8/30/2009,8/30/2009,2009,0.1,45.67838,-121.93201,0
1284362,Lightning,WA,9/6/2009,9/9/2009,2009,0.01,48.4585,-118.0756,3
1284363,Lightning,WA,9/7/2009,9/11/2009,2009,0.01,48.9321,-117.6153,4
1284364,Lightning,WA,9/5/2009,9/13/2009,2009,0.1,48.875,-118.6503,8
1284365,Lightning,WA,9/6/2009,9/26/2009,2009,0.1,48.8849,-119.5121,20
1284366,Lightning,WA,9/7/2009,9/13/2009,2009,0.01,48.5602,-118.0584,6
1284367,Debris Burning,WA,9/7/2009,9/8/2009,2009,0.1,48.9671,-119.3088,1
1284368,Debris Burning,WA,9/10/2009,9/18/2009,2009,0.1,47.4587,-117.811,8
1284369,Arson,WA,9/4/2009,9/4/2009,2009,0.1,48.115794,-122.086965,0
1284370,Debris Burning,WA,8/27/2009,8/28/2009,2009,0.1,46.70417,-122.93736,1
1284371,Campfire,WA,8/26/2009,8/30/2009,2009,0.2,46.421524,-123.819347,4
1284372,Structure,WA,8/23/2009,9/3/2009,2009,0.25,46.59619,-123.05229,11
1284373,Campfire,WA,9/1/2009,9/16/2009,2009,0.1,48.17201,-122.2943,15
1284374,Debris Burning,WA,9/11/2009,9/20/2009,2009,0.5,47.4732,-117.8108,9
1284375,Lightning,WA,9/11/2009,9/21/2009,2009,0.01,48.0425,-117.5548,10
1284376,Lightning,WA,9/6/2009,9/12/2009,2009,0.01,48.6901,-119.7658,6
1284377,Lightning,WA,9/6/2009,9/26/2009,2009,0.01,48.6666,-119.1956,20
1284378,Lightning,WA,9/6/2009,9/21/2009,2009,0.25,48.6185,-119.1187,15
1284379,Debris Burning,WA,9/10/2009,11/25/2009,2009,0.01,48.5427,-117.9675,76
1284380,Lightning,WA,9/1/2009,11/25/2009,2009,115,48.972,-117.9048,85
1284381,Campfire,WA,8/26/2009,8/26/2009,2009,0.1,46.96221,-123.39721,0
1284382,Campfire,WA,8/24/2009,9/10/2009,2009,0.25,47.01898,-123.07255,17
1284383,Campfire,WA,8/26/2009,9/11/2009,2009,0.25,47.046697,-122.728153,16
1284384,Campfire,WA,8/20/2009,8/20/2009,2009,0.5,46.89246,-122.68432,0
1284385,Campfire,WA,8/1/2009,8/1/2009,2009,0.01,47.24923,-120.30914,0
1284386,Debris Burning,WA,9/5/2009,9/5/2009,2009,0.01,45.819243,-121.394868,0
1284387,Arson,WA,8/23/2009,8/27/2009,2009,0.25,45.78568,-120.58671,4
1284388,Debris Burning,WA,9/6/2009,9/6/2009,2009,0.01,45.80215,-121.51547,0
1284389,Debris Burning,WA,9/6/2009,9/7/2009,2009,0.01,47.70986,-120.59062,1
1284390,Campfire,WA,8/30/2009,9/3/2009,2009,0.01,46.78639,-122.21627,4
1284391,Campfire,WA,8/30/2009,9/16/2009,2009,0.01,46.79368,-122.20042,17
1284392,Campfire,WA,8/30/2009,9/3/2009,2009,0.01,46.80448,-122.16395,4
1284393,Miscellaneous,WA,9/15/2009,9/18/2009,2009,0.01,48.4322,-118.1605,3
1284394,Miscellaneous,WA,9/10/2009,9/13/2009,2009,1,46.59252,-122.92661,3
1284395,Children,WA,9/12/2009,9/12/2009,2009,0.1,46.51985,-122.94174,0
1284396,Lightning,WA,9/16/2009,9/22/2009,2009,0.75,48.6112,-118.181,6
1284397,Arson,WA,9/10/2009,9/17/2009,2009,0.1,48.319396,-122.107612,7
1284398,Arson,WA,9/11/2009,9/11/2009,2009,0.1,48.116687,-121.936674,0
1284399,Powerline,WA,9/15/2009,9/25/2009,2009,1,48.8146,-117.4036,10
1284400,Campfire,WA,9/6/2009,9/25/2009,2009,0.1,48.5637,-119.5019,19
1284401,Lightning,WA,8/13/2009,8/29/2009,2009,0.01,48.755,-119.7426,16
1284402,Lightning,WA,9/7/2009,9/23/2009,2009,1,48.4316,-119.6917,16
1284403,Smoking,WA,9/20/2009,10/1/2009,2009,0.1,48.6155,-117.9037,11
1284404,Debris Burning,WA,9/6/2009,9/6/2009,2009,0.01,45.774994,-121.537842,0
1284405,Lightning,WA,9/16/2009,9/27/2009,2009,0.1,48.988,-118.5859,11
1284406,Lightning,WA,9/3/2009,9/4/2009,2009,0.01,47.05015,-120.79534,1
1284407,Lightning,WA,7/26/2009,7/27/2009,2009,0.01,47.04668,-121.00065,1
1284408,Campfire,WA,8/16/2009,9/16/2009,2009,0.01,47.1279,-120.39355,31
1284409,Campfire,WA,8/18/2009,8/18/2009,2009,0.01,47.1459,-120.39345,0
1284410,Campfire,WA,9/19/2009,9/19/2009,2009,0.01,47.29557,-120.31098,0
1284411,Campfire,WA,9/21/2009,10/27/2009,2009,0.01,47.7534,-117.1227,36
1284412,Miscellaneous,WA,9/22/2009,9/28/2009,2009,0.01,48.1731,-117.0773,6
1284413,Miscellaneous,WA,9/20/2009,9/22/2009,2009,0.1,47.81844,-121.90272,2
1284414,Miscellaneous,WA,9/1/2009,9/2/2009,2009,0.01,48.159054,-123.75435,1
1284415,Miscellaneous,WA,9/17/2009,9/23/2009,2009,0.5,48.121567,-122.832198,6
1284416,Campfire,WA,9/21/2009,9/25/2009,2009,0.1,47.75375,-122.78053,4
1284417,Miscellaneous,WA,7/26/2009,7/28/2009,2009,0.1,45.90048,-122.65737,2
1284418,Campfire,WA,9/22/2009,9/27/2009,2009,0.1,46.30554,-122.64912,5
1284419,Fireworks,WA,9/21/2009,9/28/2009,2009,0.25,48.88994,-122.65239,7
1284420,Miscellaneous,WA,9/13/2009,10/2/2009,2009,0.25,48.91105,-122.22503,19
1284421,Miscellaneous,WA,9/26/2009,9/29/2009,2009,0.25,47.396494,-122.854708,3
1284422,Powerline,WA,9/26/2009,10/23/2009,2009,0.2,47.587,-117.643,27
1284423,Campfire,WA,9/18/2009,10/26/2009,2009,0.25,47.8687,-117.053,38
1284424,Miscellaneous,WA,9/26/2009,10/26/2009,2009,0.1,47.7968,-117.336,30
1284425,Smoking,WA,9/26/2009,10/1/2009,2009,0.1,48.6365,-118.1272,5
1284426,Campfire,WA,9/27/2009,10/6/2009,2009,0.1,48.0409,-117.045,9
1284427,Structure,WA,9/27/2009,10/2/2009,2009,0.1,47.7678,-117.4427,5
1284428,Children,WA,9/26/2009,10/2/2009,2009,0.1,47.7677,-117.4003,6
1284429,Miscellaneous,WA,9/27/2009,10/6/2009,2009,0.01,47.9132,-117.358,9
1284430,Miscellaneous,WA,7/17/2009,7/19/2009,2009,0.2,45.699835,-122.735432,2
1284431,Campfire,WA,9/28/2009,10/2/2009,2009,0.15,48.3077,-117.7443,4
1284432,Miscellaneous,WA,9/28/2009,10/7/2009,2009,0.1,48.0991,-117.3601,9
1284433,Arson,WA,9/11/2009,9/28/2009,2009,0.01,46.0562,-122.85933,17
1284434,Arson,WA,9/15/2009,9/29/2009,2009,0.01,45.99823,-122.81231,14
1284435,Children,WA,9/21/2009,9/27/2009,2009,0.35,45.74262,-122.44773,6
1284436,Debris Burning,WA,6/11/2009,7/26/2009,2009,0.25,46.74424,-122.9372,45
1284437,Arson,WA,8/27/2009,9/7/2009,2009,27,47.21716,-120.48411,11
1284438,Campfire,WA,7/24/2009,7/24/2009,2009,0.01,46.19031,-122.89008,0
1284439,Debris Burning,WA,9/22/2009,9/22/2009,2009,0.1,46.74816,-123.71335,0
1284440,Miscellaneous,WA,9/21/2009,9/29/2009,2009,0.25,46.91231,-123.31965,8
1284441,Miscellaneous,WA,7/24/2009,8/9/2009,2009,0.1,47.05577,-122.75695,16
1284442,Equipment Use,WA,9/23/2009,9/23/2009,2009,0.1,46.70851,-123.37149,0
1284443,Debris Burning,WA,9/28/2009,9/28/2009,2009,0.1,46.5381,-122.46758,0
1284444,Debris Burning,WA,9/10/2009,9/28/2009,2009,1,46.52576,-122.02428,18
1284445,Miscellaneous,WA,7/21/2009,9/12/2009,2009,0.1,46.90367,-123.04808,53
1284446,Miscellaneous,WA,9/11/2009,9/11/2009,2009,0.25,46.04167,-122.84399,0
1284447,Arson,WA,9/26/2009,9/26/2009,2009,0.1,47.856931,-121.745474,0
1284448,Miscellaneous,WA,10/1/2009,11/25/2009,2009,0.1,48.7064,-117.4041,55
1284449,Miscellaneous,WA,9/30/2009,10/11/2009,2009,2,48.6762,-118.7373,11
1284450,Miscellaneous,WA,10/1/2009,11/30/2009,2009,0.5,48.0715,-117.555,60
1284451,Debris Burning,WA,10/3/2009,11/30/2009,2009,0.01,47.7678,-117.165,58
1284452,Powerline,WA,10/4/2009,11/30/2009,2009,0.01,48.5228,-117.2943,57
1284453,Powerline,WA,10/4/2009,11/30/2009,2009,0.5,47.9413,-117.5097,57
1284454,Campfire,WA,6/5/2009,6/5/2009,2009,0.1,46.34033,-124.04421,0
1284455,Powerline,WA,10/4/2009,11/30/2009,2009,3,47.4734,-117.2063,57
1284456,Debris Burning,WA,10/5/2009,11/30/2009,2009,0.5,48.1519,-117.1203,56
1284457,Debris Burning,WA,9/29/2009,10/14/2009,2009,5,46.69183,-123.62952,15
1284458,Campfire,WA,9/16/2009,9/17/2009,2009,0.01,48.98541,-118.58979,1
1284459,Debris Burning,WA,10/7/2009,10/27/2009,2009,0.25,48.7657,-119.4061,20
1284460,Debris Burning,WA,10/3/2009,10/27/2009,2009,0.1,47.8988,-117.4008,24
1284461,Children,WA,10/5/2009,10/11/2009,2009,0.01,48.7536,-118.0523,6
1284462,Debris Burning,WA,10/5/2009,10/15/2009,2009,0.66,48.5633,-118.1632,10
1284463,Debris Burning,WA,10/8/2009,10/8/2009,2009,0.25,46.10306,-122.82874,0
1284464,Miscellaneous,WA,10/10/2009,11/30/2009,2009,0.3,47.9253,-117.4195,51
1284465,Debris Burning,WA,10/11/2009,10/26/2009,2009,0.5,47.7102,-117.1439,15
1284466,Debris Burning,WA,10/10/2009,10/28/2009,2009,3,47.6812,-117.0576,18
1284467,Debris Burning,WA,10/6/2009,10/29/2009,2009,4,47.207485,-123.25454,23
1284468,Miscellaneous,WA,10/10/2009,10/29/2009,2009,0.1,47.20894,-123.01513,19
1284469,Campfire,WA,10/11/2009,11/30/2009,2009,0.3,47.9702,-117.6188,50
1284470,Debris Burning,WA,10/10/2009,11/30/2009,2009,0.25,47.8091,-117.6191,51
1284471,Campfire,WA,7/31/2009,7/31/2009,2009,0.1,46.105209,-122.318498,0
1284472,Debris Burning,WA,10/7/2009,10/26/2009,2009,0.75,48.130571,-122.362565,19
1284473,Lightning,WA,6/12/2009,6/20/2009,2009,0.1,45.89234,-120.97594,8
1284474,Miscellaneous,WA,10/3/2009,10/13/2009,2009,0.25,46.60881,-120.94261,10
1284475,Campfire,WA,10/5/2009,10/13/2009,2009,0.25,46.55812,-121.03725,8
